time_hours,phase,reduced_phase,target_phase,zeitgeber
248.66666666666666,1.8874867446686763,2.127051826179403,0.6981317007977293,0.022390764080295743
248.83333333333331,1.9281645516820454,2.1632159106232636,0.7417649320975851,0.021271746715460428
249.0,1.9696496026833101,2.198946871391979,0.7853981633974483,0.020468542180354547
249.16666666666666,2.0122450244446117,2.234263942660439,0.8290313946973041,0.02081537543365264
249.33333333333331,2.0562444343337574,2.2692075387983555,0.8726646259971598,0.021487295260557912
249.5,2.101911452857005,2.3038008243211023,0.916297857297023,0.02249548832531845
249.66666666666666,2.14946742492114,2.338068089479816,0.9599310885968788,0.023852761122898428
249.83333333333331,2.1990721466534966,2.372034740841056,1.0035643198967346,0.025573612037825464
250.0,2.25080347472744,2.405727303891355,1.0471975511965976,0.027674270509118564
250.16666666666666,2.3046379041098373,2.4391734360862927,1.0908307824964536,0.030172701874114857
250.33333333333331,2.3604350038331305,2.4724019484395163,1.1344640137963091,0.03308857668481333
250.5,2.417929185600292,2.505442833456299,1.1780972450961724,0.036443203514488404
250.66666666666666,2.476732176821421,2.5383272969549835,1.2217304763960282,0.040259424507146827
250.83333333333331,2.5363484538946603,2.5710877910831798,1.265363707695884,0.044561473175358864
251.0,2.5962037317572495,2.603758045619777,1.3089969389957472,0.04937479423027725
251.16666666666666,2.6556838374976652,2.636373094455504,1.352630170295603,0.054725825537841076
251.33333333333331,2.714178774833274,2.6689692939607363,1.3962634015954587,0.060641742642652416
251.5,2.771125449813594,2.7015843297777034,1.4398966328953218,0.06715016668979022
251.66666666666666,2.826042916922713,2.7342572084153867,1.4835298641951775,0.07427883700721562
251.83333333333331,2.8785559582482008,2.767028229880066,1.5271630954950333,0.0820552500876033
252.0,2.928405557151506,2.7999389374461665,1.5707963267948966,0.09050626722641066
252.16666666666666,2.975447413944717,2.8330320405671703,1.6144295580947523,0.09965769362856984
252.33333333333331,3.019641378126928,2.8663513068533524,1.6580627893946083,0.109533832382597
252.5,3.0610353198902014,2.899941419014339,1.7016960206944713,0.12015701730910795
252.66666666666666,3.099746720814574,2.933847792696738,1.7453292519943269,0.13154712930957113
252.83333333333331,3.135944508108969,2.9681163512605715,1.7889624832941828,0.14372110145722589
253.0,3.1698327531737105,3.0027932537583526,1.832595714594046,0.15669241867033198
253.16666666666666,3.2016370481739513,3.037924572738107,1.8762289458939019,0.17047061837198624
253.33333333333331,3.2315937742645158,3.073555919020791,1.9198621771937576,0.18506079905300016
253.5,3.259942094994241,3.109732011342207,1.9634954084936205,0.20046314409673513
253.66666666666666,3.286918309909867,3.14649618974135,2.007128639793476,0.2166724685794815
253.83333333333331,3.3127521324618163,3.1838898728621703,2.050761871093332,0.2336777970092963
254.0,3.3376644614174604,3.2219519609522753,2.0943951023931953,0.2514619800937698
254.16666666666666,3.3618667112421976,3.260718188321094,2.1380283336930512,0.2700238725454937
254.33333333333331,3.3855600107440296,3.3002213039911736,2.181661564992907,0.2893114134594811
254.5,3.408935077675976,3.3404886245642906,2.2252947962927703,0.30928807011813947
254.66666666666666,3.43217319845019,3.3815421602125437,2.268928027592626,0.3299101992948742
254.83333333333331,3.455446973510975,3.42339785460798,2.3125612588924818,0.35112699910805106
255.0,3.4789211213858118,3.4660648352543038,2.356194490192345,0.37288054332852816
255.16666666666666,3.502753254454613,3.5095446962546877,2.399827721492201,0.3951059029705593
255.33333333333331,3.527094550963533,3.553830838730552,2.4434609527920563,0.4177313588363538
255.5,3.552090258852484,3.598907896756199,2.4870941840919194,0.4406787073803215
255.66666666666666,3.577879972878968,3.6447512784739122,2.5307274153917754,0.46386366082911695
255.83333333333331,3.6045976288294876,3.6913268526617844,2.574360646691631,0.4871963409605622
256.0,3.632371158904948,3.738590810109806,2.6179938779914944,0.5105818643349678
256.16666666666663,3.6613217524260375,3.7864897264353523,2.661627109291343,0.5339210151164857
256.3333333333333,3.6915626679257847,3.8349608482464816,2.705260340591206,0.5571109999522111
256.5,3.7231975490051887,3.883932617790537,2.748893571891069,0.5800462777272293
256.66666666666663,3.756318210012606,3.933325442539743,2.7925268031909174,0.6026194554212894
256.8333333333333,3.791001881995885,3.9830527059015517,2.836160034490781,0.6247222397924275
257.0,3.827307947770664,4.033022003950595,2.8797932657906435,0.646246433241211
257.16666666666663,3.8652742499025856,4.083136581495382,2.923426497090492,0.667084961000683
257.3333333333333,3.9049131275836655,4.133296929777123,2.967059728390355,0.6871329157829721
257.5,3.9462074250716097,4.183402498557178,3.010692959690218,0.70628860522348
257.66666666666663,3.9891068078230623,4.233353468130565,3.0543261909900665,0.7244545869224274
257.8333333333333,4.033524808777675,4.283052522587177,3.09795942228993,0.7415386756109477
258.0,4.079337086500586,4.332406564858675,3.141592653589793,0.7574549069803267
258.16666666666663,4.126381385511211,4.38132831684874,3.1852258848896415,0.7721244430172066
258.3333333333333,4.174459625212779,4.429737754021986,3.2288591161895046,0.7854764042868242
258.5,4.223342394806307,4.477563332691808,3.272492347489368,0.797448615497301
258.66666666666663,4.272775902198962,4.524742979128033,3.3161255787892165,0.8079882518501212
258.8333333333333,4.322491142324049,4.571224821587394,3.3597588100890796,0.8170523751179256
259.0,4.372214762298025,4.616967658510896,3.4033920413889427,0.8246083500678582
259.16666666666663,4.421680865957377,4.661941167562349,3.4470252726887907,0.8306341337378148
259.3333333333333,4.470642871396849,4.706125870188534,3.4906585039886537,0.8351184321394279
259.5,4.518884542438153,4.749512874464857,3.5342917352885173,0.8380607211669295
259.66666666666663,4.566229455753068,4.792103424881947,3.5779249665883657,0.8394711307922372
259.8333333333333,4.612548404695241,4.833908291378488,3.6215581978882287,0.8393701939779794
260.0,4.657764523235407,4.874947031471584,3.665191429188092,0.837788464094337
260.16666666666663,4.701856179840581,4.915247159051346,3.7088246604879402,0.8347660069339873
260.3333333333333,4.744857895041111,4.954843251646365,3.7524578917878038,0.8303517756338713
260.5,4.7868596521511755,4.993776025122273,3.796091123087667,0.8246028788861366
260.66666666666663,4.828004993950501,5.032091401227572,3.8397243543875152,0.8175837547087577
260.8333333333333,4.868488240594344,5.069839589490941,3.8833575856873783,0.8093652637079993
261.0,4.908551044623008,5.107074200988659,3.926990816987241,0.800023717163279
261.16666666666663,4.948478337095097,5.143851407659766,3.9706240482870894,0.7896398563685161
261.3333333333333,4.988593530268903,5.180229157303794,4.014257279586952,0.7782978004475676
261.5,5.029252638605256,5.216266451248169,4.057890510886816,0.76608398030604
261.66666666666663,5.070836772301474,5.252022688964943,4.101523742186664,0.753086076476117
261.8333333333333,5.113742263602296,5.287557081654517,4.145156973486528,0.7393919783516628
262.0,5.158367539731202,5.322928134975624,4.1887902047863905,0.7250887817015439
262.16666666666663,5.205095819815517,5.358193199644265,4.232423436086239,0.710261840401781
262.3333333333333,5.254272887322721,5.393408087495991,4.2760566673861025,0.6949938870618513
262.5,5.306179711745169,5.428626749750248,4.319689898685966,0.6793642356639582
262.66666666666663,5.361000708088266,5.463901013576988,4.363323129985814,0.6634480775202335
262.8333333333333,5.418790003121406,5.499280372592637,4.406956361285677,0.6473158798221694
263.0,5.479440089344982,5.534811826562232,4.4505895925855405,0.6310328938540727
263.16666666666663,5.5426591971150945,5.570539765322358,4.494222823885388,0.6146587776175912
263.3333333333333,5.607964698723797,5.606505891738946,4.537856055185252,0.5982473352206366
263.5,5.674698797036234,5.642749178359993,4.581489286485115,0.581846372975408
263.66666666666663,5.7420689995103436,5.679305852308519,4.6251225177849635,0.5654976697818985
263.8333333333333,5.809209962264622,5.7162094028853785,4.668755749084826,0.5492370570998168
264.0,5.875257166388682,5.75349060632301,4.71238898038469,0.5330946016848417
264.16666666666663,5.939419192671722,5.791177562162393,4.756022211684538,0.5170948823327758
264.3333333333333,6.00103587121859,5.829295735830963,4.799655442984402,0.5012573501812922
264.5,6.059614044096289,5.867868002197402,4.843288674284264,0.48559676070031776
264.66666666666663,6.114838977640075,5.906914685186947,4.886921905584113,0.47012366438872333
264.8333333333333,6.166564999232155,5.94645358897191,4.930555136883976,0.45484494240939954
265.0,6.214792057681673,5.986500016818306,4.974188368183839,0.43976437294992876
265.16666666666663,6.259635413401082,6.027066774376393,5.017821599483687,0.4248832139963934
265.3333333333333,0.01810906128942704,6.068164155048174,5.061454830783551,0.41020078844907976
265.5,0.056838618581326335,6.109799906040699,5.105088062083413,0.39571505807687113
265.66666666666663,0.09292602897028035,6.151979174803162,5.148721293383262,0.38142317367978945
265.8333333333333,0.12667274461888392,6.194704436721539,5.192354524683125,0.3673219899768232
266.0,0.1583814145118369,6.237975406173847,5.235987755982989,0.3534085351215057
266.16666666666663,0.18834713338141168,6.2817889342901125,5.279620987282837,0.3396804263280252
266.3333333333333,0.21685203605412218,0.042953590784467366,5.3232542185827,0.32613622481921173
266.5,0.24416238209616772,0.08783077859583568,5.3668874498825625,0.3127757251340798
